id,name,dateOfBirth,positionName,positionShortName,portraitUrl,currentMarketValue,Historique_Clubs_Stats,taille,Nationalité 1,Nationalité 2
59027,Roman Bürki,1990-11-14,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59027-1740676448.jpg,1500000.0,"SC Freiburg (2014-2015): 0B, 0PD | Borussia Dortmund (2015-2016): 0B, 0PD | Borussia Dortmund (2016-2017): 0B, 0PD | Borussia Dortmund (2017-2018): 0B, 2PD | Borussia Dortmund (2018-2019): 0B, 0PD | Borussia Dortmund (2019-2020): 0B, 1PD | Borussia Dortmund (2020-2021): 1B, 0PD | Borussia Dortmund (2021-2022): 0B, 0PD",1.87,Suisse,
59082,Heinz Lindner,1990-07-17,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59082-1739451977.PNG,100000.0,"Eintracht Frankfurt (2015-2016): 0B, 0PD | Eintracht Frankfurt (2016-2017): 1B, 0PD",1.87,Autriche,
59196,Philipp Zulechner,1990-04-12,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/59196-1501075775.jpg,0.0,"SC Freiburg (2014-2015): 2B, 0PD",1.82,Autriche,
59238,Marwin Hitz,1987-09-18,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59238-1534235954.jpg,100000.0,"FC Augsburg (2014-2015): 0B, 0PD | FC Augsburg (2015-2016): 0B, 1PD | FC Augsburg (2016-2017): 0B, 0PD | FC Augsburg (2017-2018): 0B, 0PD | Borussia Dortmund (2018-2019): 0B, 0PD | Borussia Dortmund (2019-2020): 1B, 0PD | Borussia Dortmund (2020-2021): 0B, 1PD | Borussia Dortmund (2021-2022): 1B, 0PD",1.94,Suisse,
59248,Miguel Lopes,1986-12-19,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/59248-1743698717.jpg,0.0,"Granada CF (2015-2016): 3B, 8PD",1.83,Portugal,
59340,Iago Falque,1990-01-04,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/59340-1731612939.png,0.0,"Genoa CFC (2014-2015): 4B, 17PD | AS Roma (2015-2016): 11B, 12PD | Torino FC (2016-2017): 4B, 16PD | Torino FC (2017-2018): 3B, 22PD | Torino FC (2018-2019): 7B, 13PD | Torino FC (2019-2020): 3B, 2PD | Genoa CFC (2019-2020): 4B, 5PD | Torino FC (2020-2021): 0B, 0PD | Benevento Calcio (2020-2021): 7B, 4PD",1.74,Espagne,
59349,Diego Mariño,1990-05-09,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59349-1664288504.jpg,200000.0,"Levante UD (2014-2015): 0B, 0PD | Levante UD (2015-2016): 0B, 0PD | Sporting Gijón (2016-2017): 0B, 0PD | UD Almería (2022-2023): 1B, 0PD | UD Almería (2023-2024): 0B, 0PD",1.85,Espagne,
59375,David Zurutuza,1986-07-19,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/59375-1447314438.jpg,0.0,"Real Sociedad (2014-2015): 5B, 11PD | Real Sociedad (2015-2016): 2B, 9PD | Real Sociedad (2016-2017): 2B, 12PD | Real Sociedad (2017-2018): 6B, 14PD | Real Sociedad (2018-2019): 8B, 9PD | Real Sociedad (2019-2020): 3B, 2PD",1.86,Espagne,France
59377,David de Gea,1990-11-07,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59377-1667548362.jpg,5000000.0,"Manchester United (2014-2015): 0B, 1PD | Manchester United (2015-2016): 0B, 0PD | Manchester United (2016-2017): 0B, 0PD | Manchester United (2017-2018): 0B, 0PD | Manchester United (2018-2019): 0B, 0PD | Manchester United (2019-2020): 0B, 0PD | Manchester United (2020-2021): 0B, 1PD | Manchester United (2021-2022): 0B, 0PD | Manchester United (2022-2023): 0B, 0PD | ACF Fiorentina (2024-2025): 0B, 0PD",1.92,Espagne,
59544,Jordan James,1982-11-25,Goalkeeper,GK,,,"Stade Rennais FC (2024-2025): 9B, 12PD",1.93,États-Unis,
59551,Ángel Montoro,1988-06-25,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/59551-1544778864.jpg,0.0,"UD Las Palmas (2015-2016): 5B, 2PD | UD Las Palmas (2016-2017): 6B, 6PD | Granada CF (2019-2020): 4B, 3PD | Granada CF (2020-2021): 9B, 17PD | Granada CF (2021-2022): 12B, 9PD",1.8,Espagne,
59558,Emilio Nsue,1989-09-30,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/59558-1515424223.jpg,150000.0,"Middlesbrough FC (2016-2017): 0B, 2PD",1.81,Guinée Équatoriale,Espagne
59561,Dani Parejo,1989-04-16,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/59561-1688725780.jpg,1500000.0,"Valencia CF (2014-2015): 2B, 7PD | Valencia CF (2015-2016): 4B, 8PD | Valencia CF (2016-2017): 1B, 3PD | Valencia CF (2017-2018): 2B, 4PD | Valencia CF (2018-2019): 2B, 5PD | Valencia CF (2019-2020): 0B, 5PD | Villarreal CF (2020-2021): 6B, 11PD | Villarreal CF (2021-2022): 2B, 14PD | Villarreal CF (2022-2023): 9B, 4PD | Villarreal CF (2023-2024): 7B, 11PD | Villarreal CF (2024-2025): 10B, 17PD",1.82,Espagne,
59597,Maciej Rybus,1989-08-19,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/59597-1690298729.png,0.0,"Olympique Lyon (2016-2017): 8B, 6PD",1.74,Pologne,Russie
59606,Craig Cathcart,1989-02-06,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/59606-1452002771.jpg,0.0,"Watford FC (2015-2016): 1B, 1PD | Watford FC (2016-2017): 2B, 3PD | Watford FC (2017-2018): 2B, 1PD | Watford FC (2018-2019): 1B, 4PD | Watford FC (2019-2020): 1B, 2PD | Watford FC (2021-2022): 4B, 3PD",1.89,Irlande du Nord,
59631,Nacer Chadli,1989-08-02,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/59631-1713450653.png,0.0,"Tottenham Hotspur (2014-2015): 11B, 20PD | Tottenham Hotspur (2015-2016): 21B, 11PD | West Bromwich Albion (2016-2017): 5B, 19PD | West Bromwich Albion (2017-2018): 3B, 3PD",1.87,Belgique,Maroc
59641,Denis Odoi,1988-05-27,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/59641-1643672368.jpg,250000.0,"Fulham FC (2018-2019): 3B, 1PD | Fulham FC (2020-2021): 3B, 0PD",1.78,Ghana,Belgique
59699,Simone Iacoponi,1987-04-30,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/59699-1535015683.jpg,0.0,"Parma Calcio 1913 (2018-2019): 0B, 4PD | Parma Calcio 1913 (2019-2020): 3B, 2PD | Parma Calcio 1913 (2020-2021): 3B, 1PD",1.8,Italie,
59783,Franco Di Santo,1989-04-07,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/59783-1531813122.jpg,0.0,"Rayo Vallecano (2018-2019): 5B, 0PD | SV Werder Bremen (2014-2015): 0B, 7PD | FC Schalke 04 (2015-2016): 14B, 8PD | FC Schalke 04 (2016-2017): 10B, 5PD | FC Schalke 04 (2017-2018): 10B, 19PD | FC Schalke 04 (2018-2019): 1B, 3PD",1.93,Argentine,Italie
59800,Benjamin Bellot,1990-07-30,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/59800-1710966468.jpg,0.0,"RB Leipzig (2016-2017): 0B, 0PD",1.86,Allemagne,
59866,Victor Moses,1990-12-12,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/59866-1738908897.jpg,500000.0,"Chelsea FC (2014-2015): 0B, 0PD | Stoke City (2014-2015): 1B, 14PD | West Ham United (2015-2016): 10B, 12PD | Chelsea FC (2015-2016): 1B, 0PD | Chelsea FC (2016-2017): 5B, 21PD | Chelsea FC (2017-2018): 3B, 13PD | Chelsea FC (2018-2019): 5B, 0PD | Inter Milan (2019-2020): 13B, 6PD",1.77,Nigeria,Angleterre
59950,Damien Le Tallec,1990-04-19,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/59950-1661884860.png,0.0,"Montpellier HSC (2018-2019): 5B, 12PD | Montpellier HSC (2019-2020): 1B, 4PD | Montpellier HSC (2020-2021): 12B, 6PD",1.86,France,Russie
59957,Benjamin Moukandjo,1988-11-12,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/59957-1464690046.jpg,0.0,"Stade Reims (2014-2015): 12B, 9PD | FC Lorient (2015-2016): 6B, 11PD | FC Lorient (2016-2017): 2B, 10PD",1.8,Cameroun,France
60026,Ronny Philp,1989-01-28,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/60026-1544213387.jpeg,0.0,"FC Augsburg (2014-2015): 2B, 0PD",1.83,Roumanie,Allemagne
60028,Edgar Prib,1989-12-15,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/60028-1500295370.jpg,0.0,"Hannover 96 (2014-2015): 10B, 7PD | Hannover 96 (2015-2016): 4B, 7PD | Hannover 96 (2017-2018): 0B, 0PD | Hannover 96 (2018-2019): 2B, 2PD",1.8,Allemagne,Russie
60128,Luca Rossettini,1985-05-09,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60128-1602853984.jpg,0.0,"Cagliari Calcio (2014-2015): 0B, 1PD | Bologna FC 1909 (2015-2016): 1B, 3PD | Torino FC (2016-2017): 1B, 0PD | Bologna FC 1909 (2016-2017): 0B, 0PD | Torino FC (2017-2018): 0B, 0PD | Genoa CFC (2017-2018): 1B, 0PD | Genoa CFC (2018-2019): 0B, 0PD | Chievo Verona (2018-2019): 1B, 0PD | US Lecce (2019-2020): 1B, 1PD",1.87,Italie,
60394,Philipp Klement,1992-09-09,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/60394-1723100529.jpg,350000.0,"VfB Stuttgart (2020-2021): 17B, 2PD | VfB Stuttgart (2021-2022): 3B, 4PD",1.75,Allemagne,
60410,Marcos Acuña,1991-10-28,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/60410-1668181014.jpg,2000000.0,"Sevilla FC (2020-2021): 6B, 6PD | Sevilla FC (2021-2022): 7B, 14PD | Sevilla FC (2022-2023): 10B, 14PD | Sevilla FC (2023-2024): 5B, 13PD",1.72,Argentine,
60444,Thiago Alcántara,1991-04-11,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/60444-1694703091.jpg,0.0,"Liverpool FC (2020-2021): 7B, 10PD | Liverpool FC (2021-2022): 13B, 19PD | Liverpool FC (2022-2023): 6B, 12PD | Liverpool FC (2023-2024): 1B, 0PD | Bayern Munich (2014-2015): 6B, 3PD | Bayern Munich (2015-2016): 14B, 7PD | Bayern Munich (2016-2017): 1B, 7PD | Bayern Munich (2017-2018): 10B, 9PD | Bayern Munich (2018-2019): 5B, 5PD | Bayern Munich (2019-2020): 7B, 10PD",1.74,Espagne,Brésil
60445,Jonathan dos Santos,1990-04-26,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/60445-1618677798.JPG,400000.0,"Villarreal CF (2014-2015): 14B, 12PD | Villarreal CF (2015-2016): 10B, 17PD | Villarreal CF (2016-2017): 14B, 9PD",1.72,Mexique,Espagne
60525,Yoann Court,1990-01-14,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/60525-1449739011.jpg,0.0,"ESTAC Troyes (2015-2016): 15B, 12PD | Stade Brestois 29 (2019-2020): 6B, 14PD",1.72,France,
60534,Sebastian Eriksson,1989-01-31,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/60534-1446048068.jpg,0.0,"Cagliari Calcio (2014-2015): 0B, 0PD | Genoa CFC (2019-2020): 0B, 0PD",1.84,Suède,
60539,Lamine Gassama,1989-10-20,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/60539-1699715443.jpg,0.0,"FC Lorient (2014-2015): 0B, 5PD | FC Lorient (2015-2016): 0B, 3PD",1.8,Sénégal,France
60540,Valère Germain,1990-04-17,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/60540-1664979202.jpg,650000.0,"OGC Nice (2015-2016): 3B, 21PD | Olympique Marseille (2017-2018): 16B, 25PD | Olympique Marseille (2018-2019): 15B, 12PD | Olympique Marseille (2019-2020): 11B, 10PD | Olympique Marseille (2020-2021): 22B, 8PD | Montpellier HSC (2021-2022): 12B, 18PD | Montpellier HSC (2022-2023): 26B, 4PD",1.81,France,
60542,Maxime Gonalons,1989-03-10,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/60542-1679521484.jpg,0.0,"Sevilla FC (2018-2019): 6B, 1PD | Granada CF (2019-2020): 3B, 6PD | Granada CF (2020-2021): 8B, 17PD | Granada CF (2021-2022): 5B, 11PD | AS Roma (2017-2018): 7B, 3PD | AS Roma (2018-2019): 0B, 0PD | Olympique Lyon (2014-2015): 0B, 2PD | Olympique Lyon (2015-2016): 0B, 2PD | Olympique Lyon (2016-2017): 2B, 6PD | Clermont Foot 63 (2022-2023): 6B, 17PD | Clermont Foot 63 (2023-2024): 4B, 17PD",1.87,France,
60543,Mathieu Gorgelin,1990-08-05,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/60543-1704795204.jpg,300000.0,"Olympique Lyon (2014-2015): 0B, 0PD | Olympique Lyon (2015-2016): 0B, 0PD | Olympique Lyon (2016-2017): 0B, 0PD | Olympique Lyon (2017-2018): 0B, 0PD | Olympique Lyon (2018-2019): 1B, 0PD | Le Havre AC (2023-2024): 0B, 0PD | Le Havre AC (2024-2025): 0B, 0PD",1.87,France,
60551,Lossémy Karaboué,1988-03-18,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_60551_1159_2013_01_10_1.jpg,125000.0,"ESTAC Troyes (2015-2016): 10B, 4PD",1.73,Côte d'Ivoire,France
60558,Maxime Le Marchand,1989-10-11,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60558-1664991325.jpg,0.0,"Fulham FC (2018-2019): 2B, 2PD | Fulham FC (2020-2021): 1B, 0PD | OGC Nice (2015-2016): 0B, 3PD | OGC Nice (2016-2017): 2B, 1PD | OGC Nice (2017-2018): 0B, 3PD | RC Strasbourg Alsace (2021-2022): 3B, 0PD | RC Strasbourg Alsace (2022-2023): 4B, 4PD",1.85,France,
60561,Anthony Lopes,1990-10-01,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/60561-1640775949.jpg,1200000.0,"Olympique Lyon (2014-2015): 0B, 0PD | Olympique Lyon (2015-2016): 0B, 0PD | Olympique Lyon (2016-2017): 0B, 0PD | Olympique Lyon (2017-2018): 0B, 0PD | Olympique Lyon (2018-2019): 0B, 1PD | Olympique Lyon (2019-2020): 0B, 0PD | Olympique Lyon (2020-2021): 0B, 0PD | Olympique Lyon (2021-2022): 0B, 1PD | Olympique Lyon (2022-2023): 0B, 0PD | Olympique Lyon (2023-2024): 0B, 1PD | Olympique Lyon (2024-2025): 0B, 0PD | FC Nantes (2024-2025): 0B, 1PD",1.84,Portugal,France
60567,Francesco Migliore,1988-04-17,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/60567-1505215698.jpg,0.0,"Genoa CFC (2017-2018): 2B, 2PD",1.73,Italie,France
60570,Yohan Mollo,1989-07-18,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/60570-1551718070.png,0.0,"AS Saint-Étienne (2014-2015): 13B, 13PD | AS Saint-Étienne (2015-2016): 2B, 0PD",1.75,France,Italie
60573,Yann M'Vila,1990-06-29,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/60573-1596554918.jpg,250000.0,"Sunderland AFC (2015-2016): 2B, 4PD | Inter Milan (2014-2015): 5B, 3PD | AS Saint-Étienne (2017-2018): 0B, 3PD | AS Saint-Étienne (2018-2019): 0B, 2PD | AS Saint-Étienne (2019-2020): 2B, 3PD | AS Saint-Étienne (2020-2021): 1B, 0PD",1.83,France,Congo
60578,Prince Oniangué,1988-11-04,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/60578-1515069281.jpg,0.0,"Stade Reims (2014-2015): 2B, 1PD | Stade Reims (2015-2016): 4B, 4PD | SC Bastia (2016-2017): 1B, 3PD | Angers SCO (2017-2018): 0B, 8PD | SM Caen (2018-2019): 5B, 6PD",1.88,Congo,France
60591,Yannick Sagbo,1988-04-12,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/60591-1743953980.jpg,0.0,"Hull City (2014-2015): 4B, 2PD",1.83,Côte d'Ivoire,France
60599,Samuel Souprayen,1989-02-18,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60599-1635320145.png,100000.0,"Hellas Verona (2015-2016): 3B, 2PD | Hellas Verona (2017-2018): 3B, 4PD",1.87,France,Réunion
60603,Kévin Théophile-Catherine,1989-10-28,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60603-1605120558.jpg,300000.0,"AS Saint-Étienne (2014-2015): 2B, 0PD | AS Saint-Étienne (2015-2016): 1B, 0PD | AS Saint-Étienne (2016-2017): 1B, 0PD | AS Saint-Étienne (2017-2018): 1B, 0PD",1.83,Martinique,France
60607,Pierrick Valdivia,1988-04-18,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/60607-1487775206.jpg,0.0,"RC Lens (2014-2015): 3B, 7PD | Nîmes Olympique (2018-2019): 2B, 0PD | Nîmes Olympique (2019-2020): 1B, 1PD",1.86,France,
60632,Theodor Gebre Selassie,1986-12-24,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/60632-1659470069.jpg,0.0,"SV Werder Bremen (2014-2015): 1B, 1PD | SV Werder Bremen (2015-2016): 0B, 1PD | SV Werder Bremen (2016-2017): 4B, 2PD | SV Werder Bremen (2017-2018): 1B, 1PD | SV Werder Bremen (2018-2019): 0B, 2PD | SV Werder Bremen (2019-2020): 0B, 2PD | SV Werder Bremen (2020-2021): 0B, 1PD",1.82,Tchéquie,Éthiopie
60744,Daryl Janmaat,1989-07-22,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/60744-1520606731.jpg,0.0,"Newcastle United (2014-2015): 0B, 6PD | Newcastle United (2015-2016): 0B, 4PD | Watford FC (2016-2017): 10B, 6PD | Watford FC (2017-2018): 2B, 5PD | Watford FC (2018-2019): 2B, 2PD | Watford FC (2019-2020): 1B, 2PD",1.85,Pays-Bas,
60889,Gary Medel,1987-08-03,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60889-1630574292.jpg,100000.0,"Inter Milan (2014-2015): 2B, 7PD | Inter Milan (2015-2016): 2B, 8PD | Inter Milan (2016-2017): 1B, 8PD | Bologna FC 1909 (2019-2020): 1B, 12PD | Bologna FC 1909 (2020-2021): 5B, 5PD | Bologna FC 1909 (2021-2022): 2B, 7PD | Bologna FC 1909 (2022-2023): 13B, 12PD",1.71,Chili,Espagne
60890,Fabián Orellana,1986-01-27,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/60890-1541151241.jpg,0.0,"Celta de Vigo (2014-2015): 3B, 10PD | Celta de Vigo (2015-2016): 0B, 10PD | Valencia CF (2016-2017): 3B, 8PD | Celta de Vigo (2016-2017): 2B, 3PD | Valencia CF (2017-2018): 0B, 1PD | SD Eibar (2017-2018): 4B, 4PD | SD Eibar (2018-2019): 2B, 7PD | SD Eibar (2019-2020): 1B, 8PD | Real Valladolid CF (2020-2021): 4B, 18PD",1.68,Chili,Espagne
60957,Sebastian Polter,1991-04-01,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/60957-1753693843.jpg,300000.0,"VfL Bochum (2021-2022): 8B, 14PD | FC Schalke 04 (2022-2023): 15B, 3PD | SV Darmstadt 98 (2023-2024): 5B, 3PD",1.92,Allemagne,
60990,Bruno Ecuele Manga,1988-07-16,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/60990-1547737293.jpg,100000.0,"Cardiff City (2018-2019): 1B, 0PD | FC Lorient (2014-2015): 0B, 0PD | Dijon FCO (2019-2020): 0B, 0PD | Dijon FCO (2020-2021): 0B, 0PD",1.86,Gabon,France
61012,Jamie Ness,1991-03-02,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_61012_512_2013_03_08_1.jpg,0.0,"Stoke City (2014-2015): 0B, 0PD",1.78,Écosse,
61087,Karim Bellarabi,1990-04-08,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/61087-1615897144.jpg,0.0,"Bayer 04 Leverkusen (2014-2015): 1B, 18PD | Bayer 04 Leverkusen (2015-2016): 3B, 20PD | Bayer 04 Leverkusen (2016-2017): 2B, 9PD | Bayer 04 Leverkusen (2017-2018): 13B, 10PD | Bayer 04 Leverkusen (2018-2019): 6B, 8PD | Bayer 04 Leverkusen (2019-2020): 13B, 15PD | Bayer 04 Leverkusen (2020-2021): 16B, 10PD | Bayer 04 Leverkusen (2021-2022): 10B, 13PD | Bayer 04 Leverkusen (2022-2023): 9B, 1PD",1.84,Allemagne,Maroc
61253,José Callejón,1987-02-11,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/61253-1602070711.jpg,0.0,"Granada CF (2023-2024): 18B, 7PD | SSC Napoli (2014-2015): 12B, 17PD | SSC Napoli (2015-2016): 6B, 23PD | SSC Napoli (2016-2017): 1B, 8PD | SSC Napoli (2017-2018): 1B, 20PD | SSC Napoli (2018-2019): 6B, 11PD | SSC Napoli (2019-2020): 10B, 20PD | ACF Fiorentina (2020-2021): 15B, 7PD | ACF Fiorentina (2021-2022): 15B, 15PD",1.78,Espagne,
61344,Borja Viguera,1987-03-26,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/61344-1447151813.jpg,0.0,"Sporting Gijón (2016-2017): 10B, 2PD",1.84,Espagne,
61358,Filippo Porcari,1984-04-28,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/61358-1449137926.jpg,0.0,"AC Carpi (2015-2016): 2B, 1PD",1.76,Italie,
61401,Vincenzo Rennella,1988-10-08,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/61401-1495725482.png,0.0,"Real Betis Balompié (2015-2016): 4B, 2PD",1.88,Italie,France
61435,Andrea Conti,1977-08-23,Right Winger,RW,,0.0,"Atalanta BC (2015-2016): 4B, 6PD | Atalanta BC (2016-2017): 3B, 8PD | AC Milan (2017-2018): 1B, 2PD | AC Milan (2018-2019): 11B, 3PD | AC Milan (2019-2020): 2B, 7PD | AC Milan (2020-2021): 4B, 0PD | Parma Calcio 1913 (2020-2021): 2B, 3PD | AC Milan (2021-2022): 1B, 0PD | UC Sampdoria (2021-2022): 5B, 2PD | UC Sampdoria (2022-2023): 1B, 0PD",1.76,Italie,
61509,Luca Borrelli,1989-02-21,Centre-Forward,CF,,0.0,"SS Lazio (2016-2017): 0B, 0PD",1.87,Italie,
61511,Camillo Ciano,1990-02-22,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/61511-1632541441.jpg,125000.0,"Frosinone Calcio (2018-2019): 6B, 13PD",1.76,Italie,
61546,Facundo Roncaglia,1987-02-10,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/61546-1742328609.jpg,25000.0,"Celta de Vigo (2016-2017): 4B, 3PD | Celta de Vigo (2017-2018): 5B, 3PD | Valencia CF (2018-2019): 0B, 2PD | Celta de Vigo (2018-2019): 0B, 1PD | CA Osasuna (2019-2020): 1B, 2PD | CA Osasuna (2020-2021): 3B, 6PD | ACF Fiorentina (2014-2015): 0B, 0PD | Genoa CFC (2014-2015): 0B, 2PD | ACF Fiorentina (2015-2016): 4B, 4PD",1.79,Argentine,Italie
61549,Sean Scannell,1990-09-17,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/s_61549_1110_2012_1.jpg,0.0,"Huddersfield Town (2017-2018): 1B, 0PD",1.76,Irlande,Angleterre
61560,Marc Albrighton,1989-11-18,Right Midfield,RM,https://img.a.transfermarkt.technology/portrait/big/61560-1520608424.jpg,0.0,"Leicester City (2014-2015): 10B, 3PD | Leicester City (2015-2016): 6B, 23PD | Leicester City (2016-2017): 6B, 22PD | Leicester City (2017-2018): 8B, 13PD | Leicester City (2018-2019): 11B, 10PD | Leicester City (2019-2020): 13B, 8PD | Leicester City (2020-2021): 17B, 11PD | Leicester City (2021-2022): 11B, 6PD | Leicester City (2022-2023): 7B, 2PD",1.75,Angleterre,
61561,Barry Bannan,1989-12-01,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/61561-1703846215.jpg,200000.0,"Crystal Palace (2014-2015): 5B, 2PD",1.69,Écosse,
61572,Chris Herd,1989-04-04,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/61572-1462193736.jpg,0.0,"Aston Villa (2014-2015): 0B, 0PD",1.88,Australie,Écosse
61573,Jonathan Hogg,1988-12-06,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/61573-1748075160.jpg,75000.0,"Huddersfield Town (2017-2018): 1B, 12PD | Huddersfield Town (2018-2019): 0B, 9PD",1.76,Angleterre,
61583,Eunan O'Kane,1990-07-10,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_61583_989_2013_11_07_1.jpg,0.0,"AFC Bournemouth (2015-2016): 10B, 3PD | AFC Bournemouth (2016-2017): 0B, 0PD | Leeds United (2020-2021): 0B, 0PD",1.68,Irlande,Irlande du Nord
61592,James Tomkins,1989-03-29,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/61592-1700671047.jpg,0.0,"West Ham United (2014-2015): 2B, 2PD | West Ham United (2015-2016): 2B, 7PD | Crystal Palace (2016-2017): 2B, 5PD | Crystal Palace (2017-2018): 1B, 2PD | Crystal Palace (2018-2019): 0B, 3PD | Crystal Palace (2019-2020): 1B, 2PD | Crystal Palace (2020-2021): 2B, 1PD | Crystal Palace (2021-2022): 2B, 2PD | Crystal Palace (2022-2023): 3B, 0PD | Crystal Palace (2023-2024): 4B, 1PD",1.92,Angleterre,
61637,Emmanuel Rivière,1990-03-03,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/61637-1632544901.jpg,0.0,"Newcastle United (2014-2015): 9B, 15PD | Newcastle United (2015-2016): 2B, 1PD | CA Osasuna (2016-2017): 8B, 5PD | FC Crotone (2020-2021): 14B, 7PD | FC Metz (2017-2018): 7B, 13PD",1.82,Martinique,France
61644,Jack Colback,1989-10-24,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/61644-1684239669.jpg,150000.0,"Newcastle United (2014-2015): 0B, 1PD | Newcastle United (2015-2016): 2B, 10PD | Newcastle United (2017-2018): 0B, 0PD | Newcastle United (2018-2019): 0B, 0PD | Newcastle United (2019-2020): 0B, 0PD | Nottingham Forest (2022-2023): 11B, 2PD",1.77,Angleterre,
